Fault_ID,Timestamp,Plant_ID,Equipment_ID,Fault_Type,Severity,Response_Time_Min,Resolution_Time,Downtime_Min,Energy_Loss_kWh,Cost_Loss_USD
2658,2025-05-17 21:45:00,12,EQ-00308,Breaker Trip,Medium,15,2025-05-18 02:38:00,293,21.26,3.07
2659,2025-05-24 00:45:00,9,EQ-00233,Low Irradiance,Low,11,2025-05-24 02:18:00,93,73.84,6.79
2660,2025-08-10 04:00:00,4,EQ-00090,Over Voltage,Medium,16,2025-08-10 05:28:00,88,139.08,23.02
2661,2025-01-31 15:30:00,7,EQ-00171,DC Fault,High,35,2025-01-31 21:45:00,375,331.08,34.8
2662,2025-02-03 05:30:00,6,EQ-00139,Inverter Failure,High,47,2025-02-03 12:09:00,399,343.38,51.15
2663,2025-06-14 00:30:00,7,EQ-00180,Low Irradiance,Low,27,2025-06-14 03:38:00,188,27.54,2.36
2664,2025-07-28 07:15:00,9,EQ-00229,Under Voltage,Low,55,2025-07-28 10:35:00,200,406.24,69.71
2665,2025-06-21 09:30:00,19,EQ-00490,Transformer Overheating,Low,40,2025-06-21 12:03:00,153,381.27,54.13
2666,2025-02-14 02:00:00,1,EQ-00025,Under Voltage,Low,44,2025-02-14 06:40:00,280,97.85,9.33
2667,2025-04-22 09:15:00,17,EQ-00459,Communication Loss,Low,9,2025-04-22 15:01:00,346,305.46,48.83
2668,2025-08-27 05:15:00,15,EQ-00389,Inverter Failure,Medium,28,2025-08-27 12:35:00,440,75.01,11.16
2669,2025-03-31 20:00:00,12,EQ-00309,Grid Outage,Critical,43,2025-04-01 00:45:00,285,300.25,41.96
2670,2025-12-05 01:30:00,6,EQ-00137,Transformer Overheating,Low,20,2025-12-05 03:36:00,126,167.58,18.1
2671,2025-03-10 02:30:00,20,EQ-00514,Low Irradiance,Medium,44,2025-03-10 04:06:00,96,156.37,13.31
2672,2025-11-18 21:00:00,7,EQ-00169,Breaker Trip,Low,48,2025-11-19 02:26:00,326,37.9,5.4
2673,2025-07-16 22:15:00,12,EQ-00319,Transformer Overheating,High,29,2025-07-17 03:56:00,341,425.13,68.46
2674,2025-09-08 20:00:00,17,EQ-00453,Grid Outage,Medium,33,2025-09-08 21:30:00,90,411.19,73.46
2675,2025-02-27 09:30:00,1,EQ-00002,AC Fault,Medium,29,2025-02-27 10:28:00,58,75.37,11.88
2676,2025-05-02 09:45:00,19,EQ-00507,AC Fault,Low,6,2025-05-02 10:18:00,33,255.43,37.62
2677,2025-08-02 09:45:00,19,EQ-00492,Breaker Trip,Low,42,2025-08-02 16:14:00,389,450.75,59.72
2678,2025-09-02 18:45:00,1,EQ-00021,DC Fault,Low,7,2025-09-03 01:46:00,421,85.53,9.12
2679,2025-03-04 16:15:00,2,EQ-00048,Grid Outage,Medium,41,2025-03-04 23:42:00,447,179.22,30.69
2680,2025-12-14 20:30:00,8,EQ-00199,Over Voltage,Low,12,2025-12-15 01:01:00,271,84.14,8.23
2681,2025-06-15 04:30:00,13,EQ-00341,AC Fault,Medium,15,2025-06-15 09:57:00,327,78.12,13.93
2682,2025-01-22 23:30:00,14,EQ-00374,Inverter Failure,Medium,48,2025-01-23 03:45:00,255,355.63,51.48
2683,2025-11-08 08:30:00,16,EQ-00426,Over Voltage,High,20,2025-11-08 11:48:00,198,129.73,21.32
2684,2025-01-01 20:00:00,9,EQ-00223,Over Voltage,Medium,27,2025-01-01 22:20:00,140,101.68,18.08
2685,2025-06-23 13:15:00,7,EQ-00181,Transformer Overheating,Low,41,2025-06-23 15:17:00,122,372.51,52.02
2686,2025-04-05 17:45:00,12,EQ-00308,Transformer Overheating,Medium,8,2025-04-05 22:51:00,306,222.24,32.85
2687,2025-07-26 19:15:00,9,EQ-00237,Over Voltage,Low,54,2025-07-27 00:34:00,319,333.13,50.83
2688,2025-03-08 04:00:00,19,EQ-00505,Under Voltage,Low,26,2025-03-08 04:12:00,12,191.03,28.45
2689,2025-04-15 10:45:00,8,EQ-00206,Over Voltage,Low,30,2025-04-15 18:30:00,465,402.98,44.51
2690,2025-01-17 11:30:00,8,EQ-00214,Under Voltage,Low,44,2025-01-17 16:31:00,301,171.24,22.62
2691,2025-09-24 13:15:00,15,EQ-00396,Grid Outage,Medium,29,2025-09-24 15:28:00,133,319.59,54.77
2692,2025-11-23 21:00:00,1,EQ-00018,Over Voltage,High,47,2025-11-24 03:40:00,400,434.22,75.66
2693,2025-05-12 19:00:00,9,EQ-00221,DC Fault,Low,8,2025-05-12 20:08:00,68,416.52,58.49
2694,2025-12-04 10:45:00,5,EQ-00109,Grid Outage,Low,51,2025-12-04 17:38:00,413,78.14,8.44
2695,2025-02-17 14:00:00,5,EQ-00123,Over Voltage,Medium,48,2025-02-17 20:00:00,360,148.85,24.52
2696,2025-05-11 22:45:00,2,EQ-00034,DC Fault,High,30,2025-05-12 06:00:00,435,40.97,6.57
2697,2025-08-19 00:00:00,13,EQ-00334,Communication Loss,Low,11,2025-08-19 04:17:00,257,490.09,56.73
2698,2025-01-12 23:45:00,6,EQ-00149,AC Fault,Low,7,2025-01-13 04:39:00,294,480.67,64.82
2699,2025-07-29 01:45:00,13,EQ-00335,Transformer Overheating,Low,32,2025-07-29 07:01:00,316,337.57,28.9
2700,2025-01-20 00:15:00,18,EQ-00462,Transformer Overheating,Medium,56,2025-01-20 00:45:00,30,229.9,26.4
2701,2025-04-02 19:00:00,16,EQ-00410,Communication Loss,Low,26,2025-04-03 01:32:00,392,81.57,12.09
2702,2025-03-22 01:30:00,6,EQ-00156,Under Voltage,High,18,2025-03-22 04:37:00,187,284.14,42.14
2703,2025-08-19 22:30:00,7,EQ-00175,Transformer Overheating,Low,35,2025-08-20 02:21:00,231,442.91,57.43
2704,2025-08-18 16:00:00,5,EQ-00123,Breaker Trip,Low,22,2025-08-18 18:30:00,150,41.06,6.96
2705,2025-05-26 06:30:00,13,EQ-00351,Communication Loss,Critical,41,2025-05-26 13:35:00,425,414.47,39.43
2706,2025-11-25 00:30:00,19,EQ-00500,Communication Loss,High,19,2025-11-25 04:21:00,231,244.99,42.93
2707,2025-06-24 17:45:00,2,EQ-00041,Grid Outage,Low,17,2025-06-24 20:19:00,154,464.45,56.63
2708,2025-01-22 03:00:00,19,EQ-00491,Inverter Failure,High,18,2025-01-22 04:36:00,96,308.92,47.0
2709,2025-07-15 04:00:00,2,EQ-00053,Low Irradiance,Low,55,2025-07-15 11:00:00,420,187.58,15.44
2710,2025-06-02 10:30:00,2,EQ-00050,DC Fault,Low,23,2025-06-02 11:55:00,85,67.82,8.97
2711,2025-09-01 11:45:00,18,EQ-00465,Low Irradiance,Low,38,2025-09-01 13:29:00,104,441.37,46.13
2712,2025-08-28 13:45:00,9,EQ-00231,Grid Outage,Low,16,2025-08-28 17:01:00,196,144.15,23.45
2713,2025-03-28 13:00:00,18,EQ-00473,AC Fault,Low,50,2025-03-28 18:59:00,359,418.2,34.66
2714,2025-11-15 19:00:00,20,EQ-00525,Breaker Trip,Critical,34,2025-11-16 00:09:00,309,157.08,23.49
2715,2025-07-26 06:00:00,1,EQ-00013,Breaker Trip,Low,28,2025-07-26 06:29:00,29,469.3,62.49
2716,2025-05-03 01:30:00,14,EQ-00367,DC Fault,Critical,49,2025-05-03 05:51:00,261,42.76,3.99
2717,2025-03-12 17:45:00,5,EQ-00118,Low Irradiance,Low,12,2025-03-12 23:28:00,343,356.94,53.53
2718,2025-10-16 18:30:00,12,EQ-00319,Over Voltage,Medium,42,2025-10-16 22:33:00,243,262.92,45.39
2719,2025-09-28 08:45:00,20,EQ-00523,Breaker Trip,Low,48,2025-09-28 13:56:00,311,284.4,41.99
2720,2025-09-04 08:45:00,20,EQ-00536,Grid Outage,Low,14,2025-09-04 11:31:00,166,267.75,23.38
2721,2025-05-04 07:00:00,2,EQ-00049,Transformer Overheating,High,17,2025-05-04 07:41:00,41,358.41,40.04
2722,2025-03-26 14:15:00,10,EQ-00257,AC Fault,Medium,6,2025-03-26 14:55:00,40,402.68,54.75
2723,2025-03-20 01:15:00,4,EQ-00085,Inverter Failure,Medium,28,2025-03-20 02:47:00,92,139.78,24.78
2724,2025-05-09 02:30:00,4,EQ-00084,Over Voltage,Critical,30,2025-05-09 08:32:00,362,27.74,2.39
2725,2025-05-26 02:00:00,2,EQ-00047,Inverter Failure,High,51,2025-05-26 05:59:00,239,346.43,42.67
2726,2025-08-10 03:15:00,20,EQ-00534,Transformer Overheating,Medium,30,2025-08-10 10:58:00,463,312.42,48.38
2727,2025-03-27 06:00:00,9,EQ-00221,Under Voltage,Medium,36,2025-03-27 12:42:00,402,453.53,45.06
2728,2025-12-06 03:00:00,20,EQ-00537,Low Irradiance,High,18,2025-12-06 09:04:00,364,179.55,30.34
2729,2025-12-10 10:45:00,7,EQ-00186,Low Irradiance,Medium,36,2025-12-10 15:57:00,312,71.65,8.34
2730,2025-10-28 12:00:00,10,EQ-00252,Breaker Trip,Critical,9,2025-10-28 12:16:00,16,106.56,11.0
2731,2025-10-21 21:15:00,4,EQ-00107,Transformer Overheating,High,17,2025-10-22 02:41:00,326,349.35,36.77
2732,2025-01-30 00:30:00,14,EQ-00368,Inverter Failure,Medium,27,2025-01-30 05:24:00,294,137.68,14.37
2733,2025-09-06 23:15:00,20,EQ-00525,Low Irradiance,Medium,14,2025-09-07 07:06:00,471,214.8,17.73
2734,2025-11-22 02:00:00,20,EQ-00516,Under Voltage,Medium,43,2025-11-22 07:51:00,351,472.63,48.24
2735,2025-09-16 06:00:00,20,EQ-00538,Over Voltage,High,17,2025-09-16 12:43:00,403,230.53,41.03
2736,2025-11-14 01:30:00,8,EQ-00192,Transformer Overheating,Medium,47,2025-11-14 03:01:00,91,402.41,72.35
2737,2025-11-15 23:45:00,2,EQ-00041,AC Fault,Low,53,2025-11-16 03:00:00,195,121.28,16.71
2738,2025-01-08 09:45:00,6,EQ-00156,Under Voltage,Low,54,2025-01-08 15:07:00,322,306.65,39.81
2739,2025-03-17 18:00:00,16,EQ-00432,DC Fault,Critical,32,2025-03-17 22:19:00,259,278.67,32.24
2740,2025-11-18 17:00:00,20,EQ-00526,Under Voltage,Medium,10,2025-11-18 21:40:00,280,392.17,58.48
2741,2025-07-28 03:00:00,12,EQ-00314,Breaker Trip,Low,31,2025-07-28 07:49:00,289,264.1,25.87
2742,2025-01-27 12:15:00,4,EQ-00107,Transformer Overheating,Critical,44,2025-01-27 13:42:00,87,108.06,10.82
2743,2025-06-12 17:45:00,3,EQ-00081,AC Fault,Low,32,2025-06-12 19:53:00,128,342.88,39.1
2744,2025-01-17 07:00:00,5,EQ-00110,Over Voltage,Medium,30,2025-01-17 11:59:00,299,307.91,34.03
2745,2025-04-27 19:30:00,18,EQ-00485,Over Voltage,High,19,2025-04-28 03:21:00,471,185.76,15.97
2746,2025-11-28 02:00:00,3,EQ-00058,Under Voltage,Low,9,2025-11-28 08:40:00,400,72.98,8.72
2747,2025-07-02 16:15:00,4,EQ-00084,Grid Outage,High,47,2025-07-02 18:37:00,142,169.8,21.11
2748,2025-10-23 00:15:00,7,EQ-00176,Under Voltage,Medium,38,2025-10-23 07:54:00,459,393.6,53.5
2749,2025-12-03 19:15:00,2,EQ-00042,AC Fault,Medium,31,2025-12-04 00:44:00,329,42.16,4.68
2750,2025-06-11 08:30:00,7,EQ-00181,Low Irradiance,High,32,2025-06-11 09:33:00,63,475.3,41.99
2751,2025-04-28 02:30:00,7,EQ-00176,DC Fault,High,26,2025-04-28 09:56:00,446,199.77,23.29
2752,2025-04-16 19:15:00,11,EQ-00281,Inverter Failure,Low,16,2025-04-16 23:34:00,259,363.99,46.74
2753,2025-07-17 04:45:00,10,EQ-00267,Communication Loss,Medium,32,2025-07-17 09:28:00,283,267.1,34.01
2754,2025-06-18 09:45:00,15,EQ-00383,Under Voltage,Medium,38,2025-06-18 14:08:00,263,422.27,59.6
2755,2025-12-30 23:00:00,19,EQ-00507,Transformer Overheating,Low,22,2025-12-31 05:02:00,362,350.97,50.17
2756,2025-08-11 13:30:00,4,EQ-00101,Grid Outage,Low,29,2025-08-11 18:25:00,295,30.7,3.27
2757,2025-10-17 00:00:00,5,EQ-00114,Under Voltage,High,32,2025-10-17 04:52:00,292,222.26,20.61
2758,2025-07-03 20:00:00,9,EQ-00217,Inverter Failure,Medium,20,2025-07-04 03:17:00,437,92.13,14.66
2759,2025-05-06 19:15:00,20,EQ-00539,Communication Loss,High,6,2025-05-06 20:11:00,56,306.71,51.92
2760,2025-05-30 10:00:00,7,EQ-00181,Under Voltage,Low,39,2025-05-30 11:48:00,108,88.2,13.6
2761,2025-12-16 19:00:00,15,EQ-00405,Transformer Overheating,Medium,47,2025-12-17 02:46:00,466,491.77,79.86
2762,2025-10-10 01:15:00,20,EQ-00537,AC Fault,Low,17,2025-10-10 04:00:00,165,54.45,7.44
2763,2025-01-15 00:00:00,3,EQ-00063,DC Fault,High,47,2025-01-15 03:57:00,237,145.76,15.85
2764,2025-03-05 10:00:00,13,EQ-00343,Under Voltage,Low,56,2025-03-05 12:25:00,145,135.44,20.78
2765,2025-09-13 06:00:00,11,EQ-00290,Breaker Trip,Medium,16,2025-09-13 09:48:00,228,143.52,11.63
2766,2025-04-06 04:00:00,19,EQ-00509,Over Voltage,Medium,7,2025-04-06 09:15:00,315,259.05,25.16
2767,2025-01-04 00:15:00,16,EQ-00416,Transformer Overheating,Low,49,2025-01-04 04:04:00,229,200.46,27.71
2768,2025-05-27 02:30:00,12,EQ-00299,Under Voltage,Medium,7,2025-05-27 07:21:00,291,76.7,8.25
2769,2025-06-02 06:45:00,9,EQ-00240,DC Fault,Low,56,2025-06-02 12:07:00,322,228.87,40.84
2770,2025-03-18 13:00:00,16,EQ-00420,Inverter Failure,Medium,37,2025-03-18 18:23:00,323,136.66,11.32
2771,2025-01-11 07:15:00,11,EQ-00274,Grid Outage,Low,57,2025-01-11 10:30:00,195,478.78,64.55
2772,2025-09-19 14:30:00,15,EQ-00394,Communication Loss,Low,52,2025-09-19 16:51:00,141,177.4,27.82
2773,2025-10-08 09:45:00,4,EQ-00084,Communication Loss,High,16,2025-10-08 13:56:00,251,282.62,46.64
2774,2025-07-05 01:15:00,8,EQ-00207,Inverter Failure,Low,57,2025-07-05 06:18:00,303,277.92,49.25
2775,2025-12-14 17:15:00,19,EQ-00487,Over Voltage,Medium,35,2025-12-14 21:17:00,242,496.96,87.59
2776,2025-01-12 22:15:00,19,EQ-00496,Over Voltage,Medium,17,2025-01-13 02:24:00,249,281.81,24.01
2777,2025-04-29 20:30:00,14,EQ-00358,Transformer Overheating,Low,26,2025-04-30 03:21:00,411,317.05,41.18
2778,2025-03-28 17:15:00,19,EQ-00498,Communication Loss,Low,51,2025-03-28 17:55:00,40,393.66,65.28
2779,2025-04-12 18:15:00,16,EQ-00406,Inverter Failure,Medium,47,2025-04-12 22:44:00,269,35.28,6.31
2780,2025-07-14 12:30:00,3,EQ-00068,Low Irradiance,Low,13,2025-07-14 14:48:00,138,118.69,13.06
2781,2025-10-16 13:15:00,5,EQ-00110,Transformer Overheating,High,45,2025-10-16 16:10:00,175,256.65,20.93
2782,2025-08-21 12:30:00,1,EQ-00022,DC Fault,Low,35,2025-08-21 17:33:00,303,323.63,36.82
2783,2025-08-26 07:15:00,17,EQ-00457,Over Voltage,Medium,26,2025-08-26 07:41:00,26,112.73,16.9
2784,2025-02-04 10:45:00,13,EQ-00351,Over Voltage,Low,17,2025-02-04 11:17:00,32,279.64,43.34
2785,2025-08-19 11:45:00,8,EQ-00210,Under Voltage,High,18,2025-08-19 16:13:00,268,113.89,15.28
2786,2025-03-27 03:00:00,16,EQ-00413,Breaker Trip,Medium,28,2025-03-27 08:56:00,356,276.77,45.49
2787,2025-09-21 19:30:00,4,EQ-00089,Low Irradiance,Medium,38,2025-09-21 21:00:00,90,87.31,10.31
2788,2025-12-30 11:15:00,20,EQ-00524,Communication Loss,Low,39,2025-12-30 15:00:00,225,472.44,45.18
2789,2025-07-01 07:45:00,4,EQ-00104,DC Fault,Medium,17,2025-07-01 12:23:00,278,465.55,64.47
2790,2025-06-15 22:30:00,19,EQ-00492,Over Voltage,Low,15,2025-06-16 03:31:00,301,316.6,40.21
2791,2025-12-05 17:45:00,10,EQ-00257,Low Irradiance,High,39,2025-12-05 22:03:00,258,128.77,14.22
2792,2025-08-07 22:15:00,20,EQ-00515,Breaker Trip,Medium,47,2025-08-08 03:04:00,289,293.04,35.88
2793,2025-10-05 09:15:00,20,EQ-00514,Low Irradiance,Low,28,2025-10-05 14:24:00,309,134.37,18.71
2794,2025-10-10 19:15:00,17,EQ-00446,DC Fault,High,37,2025-10-11 01:41:00,386,85.15,14.82
2795,2025-07-23 06:15:00,9,EQ-00234,AC Fault,Low,36,2025-07-23 10:10:00,235,412.18,38.41
2796,2025-10-25 08:30:00,10,EQ-00263,Breaker Trip,Medium,34,2025-10-25 11:43:00,193,495.96,57.24
2797,2025-10-03 06:30:00,11,EQ-00286,DC Fault,Low,9,2025-10-03 11:47:00,317,121.92,10.41
2798,2025-11-29 03:30:00,20,EQ-00516,Communication Loss,Medium,28,2025-11-29 03:55:00,25,190.94,22.43
2799,2025-09-29 11:30:00,15,EQ-00389,DC Fault,Low,12,2025-09-29 11:55:00,25,348.09,50.53
2800,2025-10-16 04:00:00,4,EQ-00107,DC Fault,Low,22,2025-10-16 04:31:00,31,298.21,51.09
2801,2025-06-13 00:15:00,18,EQ-00463,AC Fault,Low,39,2025-06-13 07:27:00,432,486.12,72.54
2802,2025-08-01 12:15:00,20,EQ-00516,Transformer Overheating,Medium,6,2025-08-01 13:50:00,95,476.52,59.68
2803,2025-05-05 12:30:00,17,EQ-00444,Communication Loss,Low,7,2025-05-05 13:11:00,41,183.35,18.48
2804,2025-11-21 22:15:00,5,EQ-00124,DC Fault,Medium,22,2025-11-21 22:52:00,37,172.06,15.98
2805,2025-08-25 09:00:00,5,EQ-00120,Communication Loss,High,52,2025-08-25 16:59:00,479,312.95,37.45
2806,2025-08-29 08:45:00,6,EQ-00146,Inverter Failure,Low,54,2025-08-29 15:18:00,393,393.0,51.88
2807,2025-09-09 13:15:00,15,EQ-00385,Grid Outage,Low,35,2025-09-09 16:18:00,183,302.37,50.6
2808,2025-06-27 02:45:00,13,EQ-00331,Communication Loss,High,16,2025-06-27 04:57:00,132,208.54,26.68
2809,2025-05-05 20:45:00,20,EQ-00519,Low Irradiance,Low,48,2025-05-06 03:52:00,427,110.1,18.13
2810,2025-05-01 14:15:00,8,EQ-00214,Grid Outage,Low,24,2025-05-01 18:55:00,280,446.54,74.17
2811,2025-01-10 10:30:00,3,EQ-00080,AC Fault,Medium,29,2025-01-10 18:04:00,454,454.75,74.98
2812,2025-02-06 00:15:00,19,EQ-00495,Breaker Trip,High,35,2025-02-06 00:58:00,43,101.73,10.71
2813,2025-10-02 16:00:00,6,EQ-00154,Over Voltage,Low,39,2025-10-02 20:17:00,257,264.66,26.28
2814,2025-04-01 07:30:00,15,EQ-00380,Over Voltage,Low,11,2025-04-01 13:30:00,360,373.17,30.69
2815,2025-06-30 10:15:00,10,EQ-00265,Grid Outage,Low,45,2025-06-30 11:53:00,98,440.02,44.31
2816,2025-11-21 04:15:00,16,EQ-00422,Breaker Trip,Medium,48,2025-11-21 06:22:00,127,133.0,15.48
2817,2025-07-16 17:00:00,16,EQ-00411,DC Fault,Medium,16,2025-07-16 20:15:00,195,339.98,43.1
2818,2025-07-15 01:30:00,4,EQ-00091,Over Voltage,High,44,2025-07-15 05:13:00,223,441.48,71.76
2819,2025-12-30 11:15:00,18,EQ-00475,Under Voltage,High,13,2025-12-30 16:32:00,317,37.01,5.0
2820,2025-05-05 14:45:00,20,EQ-00517,Breaker Trip,High,41,2025-05-05 15:28:00,43,257.95,46.34
2821,2025-12-22 04:30:00,15,EQ-00399,Inverter Failure,Medium,59,2025-12-22 06:59:00,149,287.25,27.2
2822,2025-07-09 10:15:00,1,EQ-00007,AC Fault,Low,36,2025-07-09 18:13:00,478,138.79,21.26
2823,2025-01-26 22:15:00,7,EQ-00175,AC Fault,Low,57,2025-01-27 02:06:00,231,64.62,7.42
2824,2025-12-14 15:30:00,17,EQ-00436,Grid Outage,Low,30,2025-12-14 16:35:00,65,326.22,52.7
2825,2025-04-23 00:15:00,18,EQ-00478,DC Fault,High,28,2025-04-23 01:21:00,66,283.58,35.23
2826,2025-06-29 12:15:00,10,EQ-00269,Under Voltage,Medium,42,2025-06-29 15:41:00,206,75.05,8.67
2827,2025-08-20 20:30:00,13,EQ-00341,Transformer Overheating,Medium,42,2025-08-21 01:27:00,297,376.59,45.27
2828,2025-12-01 03:30:00,7,EQ-00171,Grid Outage,High,33,2025-12-01 05:18:00,108,382.25,42.77
2829,2025-07-12 18:30:00,13,EQ-00325,Transformer Overheating,Medium,48,2025-07-12 23:28:00,298,388.85,38.58
2830,2025-05-12 15:00:00,8,EQ-00198,Communication Loss,Medium,56,2025-05-12 19:21:00,261,454.64,38.24
2831,2025-11-04 00:45:00,6,EQ-00153,Over Voltage,Medium,39,2025-11-04 04:52:00,247,315.7,29.17
2832,2025-09-22 01:30:00,1,EQ-00024,Breaker Trip,High,17,2025-09-22 09:03:00,453,366.27,41.91
2833,2025-03-03 16:45:00,11,EQ-00279,Inverter Failure,Medium,9,2025-03-04 00:24:00,459,211.87,28.89
2834,2025-02-14 04:00:00,11,EQ-00285,Low Irradiance,Critical,46,2025-02-14 05:36:00,96,120.59,14.06
2835,2025-07-26 23:15:00,4,EQ-00089,Communication Loss,Low,39,2025-07-27 00:50:00,95,26.57,4.35
2836,2025-06-16 00:00:00,4,EQ-00099,Breaker Trip,Medium,44,2025-06-16 02:27:00,147,320.67,53.16
2837,2025-02-23 13:15:00,15,EQ-00398,Transformer Overheating,Low,20,2025-02-23 13:35:00,20,359.21,41.85
2838,2025-05-04 23:30:00,4,EQ-00097,Transformer Overheating,High,58,2025-05-05 02:35:00,185,346.01,31.51
2839,2025-03-17 11:45:00,17,EQ-00440,Inverter Failure,Medium,17,2025-03-17 15:15:00,210,229.99,21.34
2840,2025-03-27 04:00:00,18,EQ-00470,Under Voltage,Medium,19,2025-03-27 08:58:00,298,185.53,19.19
2841,2025-04-30 11:45:00,6,EQ-00145,Over Voltage,Critical,5,2025-04-30 13:25:00,100,135.75,19.63
2842,2025-02-03 22:30:00,4,EQ-00088,Transformer Overheating,Medium,16,2025-02-03 22:53:00,23,351.79,47.31
2843,2025-01-05 14:30:00,20,EQ-00539,Communication Loss,Low,10,2025-01-05 17:40:00,190,380.34,52.34
2844,2025-03-03 15:00:00,17,EQ-00457,Transformer Overheating,Low,59,2025-03-03 20:52:00,352,244.09,41.18
2845,2025-03-31 22:00:00,3,EQ-00068,Breaker Trip,Low,17,2025-04-01 02:25:00,265,367.31,57.76
2846,2025-11-20 06:30:00,9,EQ-00234,DC Fault,Medium,26,2025-11-20 09:08:00,158,349.96,38.26
2847,2025-04-29 07:00:00,4,EQ-00106,Breaker Trip,Medium,34,2025-04-29 14:13:00,433,272.42,40.79
2848,2025-11-08 07:00:00,2,EQ-00049,Transformer Overheating,Medium,37,2025-11-08 13:12:00,372,415.23,40.07
2849,2025-02-07 16:30:00,18,EQ-00478,Breaker Trip,High,11,2025-02-07 17:30:00,60,334.53,30.04
2850,2025-06-09 13:45:00,1,EQ-00027,AC Fault,High,42,2025-06-09 15:47:00,122,92.06,14.05
2851,2025-01-18 20:00:00,16,EQ-00418,Low Irradiance,Medium,49,2025-01-18 20:21:00,21,114.39,13.62
2852,2025-03-28 14:00:00,12,EQ-00298,Grid Outage,High,53,2025-03-28 17:05:00,185,299.73,43.94
2853,2025-12-08 22:30:00,10,EQ-00255,Transformer Overheating,Medium,17,2025-12-09 05:24:00,414,454.07,48.33
2854,2025-06-27 17:15:00,4,EQ-00094,Breaker Trip,High,28,2025-06-27 19:26:00,131,38.76,3.78
2855,2025-10-23 00:15:00,18,EQ-00482,Over Voltage,Critical,42,2025-10-23 01:06:00,51,444.17,58.27
2856,2025-01-06 03:30:00,18,EQ-00480,AC Fault,Medium,22,2025-01-06 10:19:00,409,29.81,4.45
2857,2025-08-12 08:30:00,6,EQ-00137,Communication Loss,Medium,13,2025-08-12 12:48:00,258,462.12,57.13
2858,2025-07-18 21:00:00,5,EQ-00114,Breaker Trip,Low,56,2025-07-18 23:24:00,144,28.57,4.01
2859,2025-09-15 09:30:00,10,EQ-00251,Transformer Overheating,Critical,43,2025-09-15 12:43:00,193,199.1,19.94
2860,2025-11-07 18:00:00,2,EQ-00045,Low Irradiance,Medium,38,2025-11-07 21:22:00,202,47.14,7.94
2861,2025-11-16 16:15:00,14,EQ-00377,Grid Outage,Low,26,2025-11-16 23:47:00,452,141.97,15.74
2862,2025-07-16 01:00:00,18,EQ-00467,Breaker Trip,Low,50,2025-07-16 03:24:00,144,102.68,16.28
2863,2025-02-09 03:30:00,4,EQ-00107,Inverter Failure,Medium,47,2025-02-09 10:09:00,399,438.48,67.18
2864,2025-03-04 17:30:00,19,EQ-00490,Over Voltage,Medium,54,2025-03-04 19:44:00,134,435.94,55.28
2865,2025-01-09 05:30:00,20,EQ-00531,Low Irradiance,Low,24,2025-01-09 11:49:00,379,175.24,29.58
2866,2025-07-02 02:30:00,16,EQ-00421,Transformer Overheating,Low,59,2025-07-02 08:57:00,387,362.65,45.66
2867,2025-09-15 11:45:00,4,EQ-00091,Inverter Failure,Low,27,2025-09-15 19:07:00,442,223.54,23.67
2868,2025-11-19 01:30:00,20,EQ-00522,Under Voltage,Medium,6,2025-11-19 08:03:00,393,65.28,6.07
2869,2025-11-08 15:00:00,11,EQ-00286,Grid Outage,Critical,40,2025-11-08 21:46:00,406,497.33,49.95
2870,2025-11-26 06:00:00,17,EQ-00454,Low Irradiance,Medium,41,2025-11-26 10:44:00,284,141.64,18.93
2871,2025-10-01 23:30:00,5,EQ-00132,Under Voltage,Low,49,2025-10-02 04:39:00,309,271.33,41.6
2872,2025-08-11 14:45:00,13,EQ-00337,Grid Outage,Low,29,2025-08-11 21:23:00,398,235.14,35.87
2873,2025-12-19 19:45:00,20,EQ-00534,DC Fault,High,30,2025-12-19 21:40:00,115,261.55,41.79
2874,2025-06-17 07:15:00,14,EQ-00370,AC Fault,Low,36,2025-06-17 07:49:00,34,152.67,20.7
2875,2025-01-04 16:30:00,9,EQ-00230,Low Irradiance,Medium,13,2025-01-04 22:16:00,346,72.84,8.11
2876,2025-08-20 19:30:00,16,EQ-00432,Breaker Trip,Low,57,2025-08-20 20:13:00,43,65.93,8.23
2877,2025-12-24 08:00:00,8,EQ-00200,Inverter Failure,Low,48,2025-12-24 14:54:00,414,126.06,17.77
2878,2025-10-30 07:45:00,17,EQ-00445,Under Voltage,Critical,24,2025-10-30 12:34:00,289,71.45,9.84
2879,2025-12-06 06:00:00,12,EQ-00305,Under Voltage,High,15,2025-12-06 08:40:00,160,62.47,7.72
2880,2025-10-10 02:45:00,20,EQ-00515,Over Voltage,Medium,37,2025-10-10 03:00:00,15,188.9,31.8
2881,2025-10-06 15:15:00,20,EQ-00515,AC Fault,Medium,37,2025-10-06 17:28:00,133,335.71,50.28
2882,2025-08-09 00:15:00,4,EQ-00084,Under Voltage,Low,50,2025-08-09 03:24:00,189,41.94,7.36
2883,2025-03-13 12:00:00,10,EQ-00266,Over Voltage,Medium,55,2025-03-13 16:44:00,284,101.64,17.69
2884,2025-09-21 02:15:00,10,EQ-00246,Grid Outage,Medium,42,2025-09-21 02:38:00,23,90.24,14.69
2885,2025-01-10 05:30:00,19,EQ-00488,DC Fault,Medium,26,2025-01-10 10:02:00,272,60.61,5.78
2886,2025-07-15 22:15:00,6,EQ-00141,Communication Loss,Low,49,2025-07-16 03:42:00,327,344.7,57.13
